date_sitename,co_max,co_aqi_val,no2_max,no2_aqi_val,ozone_max,ozone_aqi_val,pm10_mean,pm10_aqi_val,pm2.5_mean,pm2.5_aqi_val,so2_max,so2_aqi_val
"11/25/2017, Mentor",0.0,0.0,,,,,,,,,,
"11/25/2017, Painesville",,,,,,,,,7.4,31.0,1.0,1.0
"11/25/2017, St Theodosius",,,,,,,10.0,9.0,,,0.0,0.0
"11/26/2017, Barr School",,,,,,,,,1.5,6.0,,
"11/26/2017, Chippewa",,,,,,,,,4.2,18.0,,
"11/26/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"11/26/2017, Cleveland Near Road",0.2,2.0,16.0,15.0,,,,,,,,
"11/26/2017, Eastlake",,,,,,,,,,,0.0,0.0
"11/26/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.035,32.0,6.0,6.0,1.3,5.0,0.0,0.0
"11/26/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.035,32.0,6.0,6.0,1.3,5.0,0.3,0.0
"11/26/2017, Galleria",0.2,2.0,,,,,,,,,,
"11/26/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"11/26/2017, Mentor",0.0,0.0,,,,,,,,,,
"11/26/2017, Painesville",,,,,,,,,5.0,21.0,1.0,1.0
"11/26/2017, St Theodosius",,,,,,,6.0,6.0,,,0.0,0.0
"11/27/2017, Barr School",,,,,,,13.0,12.0,11.4,48.0,,
"11/27/2017, Barr School",,,,,,,13.0,12.0,11.2,47.0,,
"11/27/2017, Barr School",,,,,,,13.0,12.0,5.5,23.0,,
"11/27/2017, Brookpark",,,,,,,,,10.5,44.0,,
"11/27/2017, Chippewa",,,,,,,,,10.9,45.0,,
"11/27/2017, Chippewa",,,,,,,,,10.8,45.0,,
"11/27/2017, Cleveland Fire St13",,,,,,,38.0,35.0,15.9,59.0,1.0,1.0
"11/27/2017, Cleveland Near Road",0.4,5.0,27.0,25.0,,,,,10.7,45.0,,
"11/27/2017, District 6",,,,,,,,,11.3,47.0,,
"11/27/2017, Eastlake",,,,,,,,,,,0.0,0.0
"11/27/2017, FAIRPORT HIGH SCHOOL",,,,,,,16.0,15.0,,,,
"11/27/2017, FAIRPORT HIGH SCHOOL",,,,,,,18.0,17.0,,,,
"11/27/2017, GT Craig NCore",,,,,,,36.0,33.0,14.5,56.0,,
"11/27/2017, GT Craig NCore",,,,,,,36.0,33.0,14.6,56.0,,
"11/27/2017, Galleria",0.6,7.0,,,,,,,,,,
"11/27/2017, Harvard Yards",,,,,,,29.0,27.0,12.6,52.0,4.0,6.0
"11/27/2017, Harvard Yards",,,,,,,29.0,27.0,11.0,46.0,4.0,6.0
"11/27/2017, Mentor",0.2,2.0,,,,,,,,,,
"11/27/2017, Painesville",,,,,,,,,10.8,45.0,1.0,1.0
"11/27/2017, Painesville",,,,,,,,,9.1,38.0,1.0,1.0
"11/27/2017, Painesville",,,,,,,,,9.2,38.0,1.0,1.0
"11/27/2017, Southerly WWTP",,,,,,,,,12.2,51.0,,
"11/27/2017, St Theodosius",,,,,,,37.0,34.0,15.5,58.0,24.0,34.0
"11/27/2017, St Theodosius",,,,,,,37.0,34.0,15.7,59.0,24.0,34.0
"11/28/2017, Barr School",,,,,,,,,3.4,14.0,,
"11/28/2017, Chippewa",,,,,,,,,6.9,29.0,,
"11/28/2017, Cleveland Fire St13",,,,,,,22.0,20.0,,,1.0,1.0
"11/28/2017, Cleveland Near Road",0.2,2.0,13.0,12.0,,,,,,,,
"11/28/2017, Eastlake",,,,,,,,,,,1.0,1.0
"11/28/2017, GT Craig NCore",,,,,0.038,35.0,,,,,,
"11/28/2017, Galleria",0.6,7.0,,,,,,,,,,
"11/28/2017, Harvard Yards",,,,,,,,,,,1.0,1.0
"11/28/2017, Mentor",0.1,1.0,,,,,,,,,,
"11/28/2017, Painesville",,,,,,,,,5.9,25.0,2.0,3.0
"11/28/2017, St Theodosius",,,,,,,35.0,32.0,,,19.0,27.0
"11/29/2017, Barr School",,,,,,,,,3.0,13.0,,
"11/29/2017, Chippewa",,,,,,,,,7.0,29.0,,
"11/29/2017, Cleveland Fire St13",,,,,,,,,,,2.0,3.0
"11/29/2017, Cleveland Near Road",0.2,2.0,23.0,22.0,,,,,,,,
"11/29/2017, Eastlake",,,,,,,,,,,0.0,0.0
"11/29/2017, GT Craig NCore",0.2,2.0,19.0,18.0,0.024,22.0,15.0,14.0,3.0,13.0,1.0,1.0
"11/29/2017, GT Craig NCore",0.2,2.0,19.0,18.0,0.024,22.0,15.0,14.0,3.0,13.0,1.2,1.0
"11/29/2017, Galleria",0.3,3.0,,,,,,,,,,
"11/29/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"11/29/2017, Mentor",0.2,2.0,,,,,,,,,,
"11/29/2017, Painesville",,,,,,,,,6.2,26.0,1.0,1.0
"11/29/2017, St Theodosius",,,,,,,15.0,14.0,,,0.0,0.0
"11/30/2017, Barr School",,,,,,,,,10.5,44.0,,
"11/30/2017, Barr School",,,,,,,,,6.3,26.0,,
"11/30/2017, Brookpark",,,,,,,,,11.0,46.0,,
"11/30/2017, Chippewa",,,,,,,,,11.8,49.0,,
"11/30/2017, Chippewa",,,,,,,,,10.6,44.0,,
"11/30/2017, Cleveland Fire St13",,,,,,,,,11.7,49.0,0.0,0.0
"11/30/2017, Cleveland Near Road",0.3,3.0,25.0,24.0,,,,,10.4,43.0,,
"11/30/2017, District 6",,,,,,,,,9.2,38.0,,
"11/30/2017, Eastlake",,,,,,,,,,,1.0,1.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,12.8,52.0,10.0,14.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,12.8,52.0,10.6,14.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,11.0,46.0,10.0,14.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,11.0,46.0,10.6,14.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,12.8,52.0,10.0,14.0
"11/30/2017, GT Craig NCore",0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,12.8,52.0,10.6,14.0
"11/30/2017, Galleria",0.5,6.0,,,,,,,,,,
"11/30/2017, Harvard Yards",,,,,,,,,13.9,55.0,17.0,24.0
"11/30/2017, Mentor",0.3,3.0,,,,,,,,,,
"11/30/2017, Painesville",,,,,,,,,9.1,38.0,3.0,4.0
"11/30/2017, Painesville",,,,,,,,,9.0,38.0,3.0,4.0
"11/30/2017, St Theodosius",,,,,,,33.0,31.0,15.4,58.0,12.0,17.0
"11/30/2017, St Theodosius",,,,,,,33.0,31.0,15.4,58.0,12.0,17.0
"12/01/2017, Barr School",,,,,,,,,3.4,14.0,,
"12/01/2017, Chippewa",,,,,,,,,7.3,30.0,,
"12/01/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/01/2017, Cleveland Near Road",0.4,5.0,31.0,29.0,,,,,,,,
"12/01/2017, Eastlake",,,,,,,,,,,3.0,4.0
"12/01/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.021,19.0,29.0,27.0,10.6,44.0,1.0,1.0
"12/01/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.021,19.0,29.0,27.0,10.6,44.0,1.4,1.0
"12/01/2017, Galleria",0.5,6.0,,,,,,,,,,
"12/01/2017, Harvard Yards",,,,,,,,,,,4.0,6.0
"12/01/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/01/2017, Painesville",,,,,,,,,6.9,29.0,2.0,3.0
"12/01/2017, St Theodosius",,,,,,,22.0,20.0,,,0.0,0.0
"12/02/2017, Barr School",,,,,,,,,8.4,35.0,,
"12/02/2017, Chippewa",,,,,,,,,17.2,62.0,,
"12/02/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/02/2017, Cleveland Near Road",0.4,5.0,30.0,28.0,,,,,,,,
"12/02/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/02/2017, GT Craig NCore",0.8,9.0,36.0,34.0,0.013,12.0,38.0,35.0,23.6,75.0,7.0,10.0
"12/02/2017, GT Craig NCore",0.8,9.0,36.0,34.0,0.013,12.0,38.0,35.0,23.6,75.0,6.9,9.0
"12/02/2017, Galleria",0.7,8.0,,,,,,,,,,
"12/02/2017, Harvard Yards",,,,,,,,,,,1.0,1.0
"12/02/2017, Mentor",0.5,6.0,,,,,,,,,,
"12/02/2017, Painesville",,,,,,,,,9.4,39.0,1.0,1.0
"12/02/2017, St Theodosius",,,,,,,47.0,44.0,,,7.0,10.0
"12/03/2017, Barr School",,,,,,,20.0,19.0,20.0,68.0,,
"12/03/2017, Barr School",,,,,,,20.0,19.0,20.3,68.0,,
"12/03/2017, Barr School",,,,,,,20.0,19.0,9.7,40.0,,
"12/03/2017, Brookpark",,,,,,,30.0,28.0,22.4,73.0,,
"12/03/2017, Chippewa",,,,,,,,,18.8,65.0,,
"12/03/2017, Chippewa",,,,,,,,,18.0,63.0,,
"12/03/2017, Cleveland Fire St13",,,,,,,41.0,38.0,27.4,83.0,0.0,0.0
"12/03/2017, Cleveland Fire St13",,,,,,,41.0,38.0,27.4,83.0,0.0,0.0
"12/03/2017, Cleveland Near Road",0.5,6.0,32.0,30.0,,,,,22.6,73.0,,
"12/03/2017, District 6",,,,,,,,,24.0,76.0,,
"12/03/2017, Eastlake",,,,,,,,,,,1.0,1.0
"12/03/2017, FAIRPORT HIGH SCHOOL",,,,,,,29.0,27.0,,,,
"12/03/2017, FAIRPORT HIGH SCHOOL",,,,,,,28.0,26.0,,,,
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,32.6,94.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,32.6,94.0,7.1,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,34.3,98.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,34.3,98.0,7.1,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,33.6,96.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,56.0,51.0,33.6,96.0,7.1,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,32.6,94.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,32.6,94.0,7.1,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,34.3,98.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,34.3,98.0,7.1,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,33.6,96.0,7.0,10.0
"12/03/2017, GT Craig NCore",0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,33.6,96.0,7.1,10.0
"12/03/2017, Galleria",0.5,6.0,,,,,,,,,,
"12/03/2017, Harvard Yards",,,,,,,43.0,40.0,34.7,99.0,5.0,7.0
"12/03/2017, Harvard Yards",,,,,,,43.0,40.0,34.8,99.0,5.0,7.0
"12/03/2017, Mentor",0.4,5.0,,,,,,,,,,
"12/03/2017, Painesville",,,,,,,,,22.5,73.0,2.0,3.0
"12/03/2017, Painesville",,,,,,,,,22.6,73.0,2.0,3.0
"12/03/2017, Painesville",,,,,,,,,14.0,55.0,2.0,3.0
"12/03/2017, Southerly WWTP",,,,,,,,,29.3,87.0,,
"12/03/2017, St Theodosius",,,,,,,47.0,44.0,33.7,96.0,26.0,37.0
"12/03/2017, St Theodosius",,,,,,,47.0,44.0,33.7,96.0,26.0,37.0
"12/04/2017, Barr School",,,,,,,,,7.9,33.0,,
"12/04/2017, Chippewa",,,,,,,,,15.0,57.0,,
"12/04/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/04/2017, Cleveland Near Road",0.4,5.0,24.0,23.0,,,,,,,,
"12/04/2017, Eastlake",,,,,,,,,,,4.0,6.0
"12/04/2017, GT Craig NCore",,,34.0,32.0,0.034,31.0,68.0,57.0,18.4,64.0,17.0,24.0
"12/04/2017, GT Craig NCore",,,34.0,32.0,0.034,31.0,68.0,57.0,18.4,64.0,17.2,24.0
"12/04/2017, Galleria",0.6,7.0,,,,,,,,,,
"12/04/2017, Harvard Yards",,,,,,,,,,,5.0,7.0
"12/04/2017, Mentor",0.4,5.0,,,,,,,,,,
"12/04/2017, Painesville",,,,,,,,,9.1,38.0,4.0,6.0
"12/04/2017, St Theodosius",,,,,,,59.0,53.0,,,29.0,41.0
"12/05/2017, Barr School",,,,,,,,,3.9,16.0,,
"12/05/2017, Chippewa",,,,,,,,,6.7,28.0,,
"12/05/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/05/2017, Cleveland Near Road",0.2,2.0,16.0,15.0,,,,,,,,
"12/05/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/05/2017, GT Craig NCore",0.3,3.0,,,0.027,25.0,14.0,13.0,5.3,22.0,1.0,1.0
"12/05/2017, GT Craig NCore",0.3,3.0,,,0.027,25.0,14.0,13.0,5.3,22.0,0.8,0.0
"12/05/2017, Galleria",0.3,3.0,,,,,,,,,,
"12/05/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"12/05/2017, Mentor",0.2,2.0,,,,,,,,,,
"12/05/2017, Painesville",,,,,,,,,7.1,30.0,1.0,1.0
"12/05/2017, St Theodosius",,,,,,,14.0,13.0,,,2.0,3.0
"12/06/2017, Barr School",,,,,,,,,3.8,16.0,,
"12/06/2017, Barr School",,,,,,,,,0.3,1.0,,
"12/06/2017, Brookpark",,,,,,,,,3.1,13.0,,
"12/06/2017, Chippewa",,,,,,,,,3.2,13.0,,
"12/06/2017, Chippewa",,,,,,,,,8.6,36.0,,
"12/06/2017, Cleveland Fire St13",,,,,,,,,6.1,25.0,1.0,1.0
"12/06/2017, Cleveland Near Road",0.2,2.0,12.0,11.0,,,,,3.5,15.0,,
"12/06/2017, District 6",,,,,,,,,4.0,17.0,,
"12/06/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,4.1,17.0,0.0,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,4.1,17.0,0.5,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,1.3,5.0,0.0,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,1.3,5.0,0.5,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,4.0,17.0,0.0,0.0
"12/06/2017, GT Craig NCore",0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,4.0,17.0,0.5,0.0
"12/06/2017, Galleria",0.2,2.0,,,,,,,,,,
"12/06/2017, Harvard Yards",,,,,,,,,5.7,24.0,0.0,0.0
"12/06/2017, Mentor",0.2,2.0,,,,,,,,,,
"12/06/2017, Painesville",,,,,,,,,3.2,13.0,1.0,1.0
"12/06/2017, Painesville",,,,,,,,,4.5,19.0,1.0,1.0
"12/06/2017, St Theodosius",,,,,,,12.0,11.0,6.6,28.0,0.0,0.0
"12/06/2017, St Theodosius",,,,,,,12.0,11.0,6.5,27.0,0.0,0.0
"12/07/2017, Barr School",,,,,,,,,1.4,6.0,,
"12/07/2017, Chippewa",,,,,,,,,7.2,30.0,,
"12/07/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/07/2017, Cleveland Near Road",0.3,3.0,22.0,21.0,,,,,,,,
"12/07/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/07/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.022,20.0,16.0,15.0,4.7,20.0,0.0,0.0
"12/07/2017, GT Craig NCore",0.2,2.0,21.0,20.0,0.022,20.0,16.0,15.0,4.7,20.0,0.2,0.0
"12/07/2017, Galleria",0.4,5.0,,,,,,,,,,
"12/07/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"12/07/2017, Mentor",0.2,2.0,,,,,,,,,,
"12/07/2017, Painesville",,,,,,,,,5.5,23.0,1.0,1.0
"12/07/2017, St Theodosius",,,,,,,19.0,18.0,,,0.0,0.0
"12/08/2017, Barr School",,,,,,,,,1.7,7.0,,
"12/08/2017, Chippewa",,,,,,,,,9.0,38.0,,
"12/08/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/08/2017, Cleveland Near Road",0.3,3.0,16.0,15.0,,,,,,,,
"12/08/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/08/2017, GT Craig NCore",0.3,3.0,16.0,15.0,0.026,24.0,13.0,12.0,3.5,15.0,0.0,0.0
"12/08/2017, GT Craig NCore",0.3,3.0,16.0,15.0,0.026,24.0,13.0,12.0,3.5,15.0,0.1,0.0
"12/08/2017, Galleria",0.4,5.0,,,,,,,,,,
"12/08/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"12/08/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/08/2017, Painesville",,,,,,,,,5.1,21.0,1.0,1.0
"12/08/2017, St Theodosius",,,,,,,16.0,15.0,,,0.0,0.0
"12/09/2017, Barr School",,,,,,,11.0,10.0,10.8,45.0,,
"12/09/2017, Barr School",,,,,,,11.0,10.0,10.9,45.0,,
"12/09/2017, Barr School",,,,,,,11.0,10.0,4.8,20.0,,
"12/09/2017, Brookpark",,,,,,,16.0,15.0,9.8,41.0,,
"12/09/2017, Chippewa",,,,,,,,,11.6,48.0,,
"12/09/2017, Chippewa",,,,,,,,,13.6,54.0,,
"12/09/2017, Cleveland Fire St13",,,,,,,19.0,18.0,12.5,52.0,0.0,0.0
"12/09/2017, Cleveland Fire St13",,,,,,,22.0,20.0,12.5,52.0,0.0,0.0
"12/09/2017, Cleveland Near Road",0.3,3.0,22.0,21.0,,,,,9.9,41.0,,
"12/09/2017, District 6",,,,,,,,,10.2,43.0,,
"12/09/2017, Eastlake",,,,,,,,,,,1.0,1.0
"12/09/2017, FAIRPORT HIGH SCHOOL",,,,,,,13.0,12.0,,,,
"12/09/2017, FAIRPORT HIGH SCHOOL",,,,,,,13.0,12.0,,,,
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,14.4,56.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,14.4,56.0,5.4,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,9.1,38.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,9.1,38.0,5.4,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,13.7,54.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,27.0,25.0,13.7,54.0,5.4,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,14.4,56.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,14.4,56.0,5.4,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,9.1,38.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,9.1,38.0,5.4,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,13.7,54.0,5.0,7.0
"12/09/2017, GT Craig NCore",0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,13.7,54.0,5.4,7.0
"12/09/2017, Galleria",0.5,6.0,,,,,,,,,,
"12/09/2017, Harvard Yards",,,,,,,34.0,31.0,14.6,56.0,0.0,0.0
"12/09/2017, Harvard Yards",,,,,,,34.0,31.0,15.0,57.0,0.0,0.0
"12/09/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/09/2017, Painesville",,,,,,,,,8.4,35.0,2.0,3.0
"12/09/2017, Painesville",,,,,,,,,8.5,35.0,2.0,3.0
"12/09/2017, Painesville",,,,,,,,,6.8,28.0,2.0,3.0
"12/09/2017, Southerly WWTP",,,,,,,,,13.0,53.0,,
"12/09/2017, St Theodosius",,,,,,,31.0,29.0,15.1,57.0,8.0,11.0
"12/09/2017, St Theodosius",,,,,,,31.0,29.0,21.2,70.0,8.0,11.0
"12/10/2017, Barr School",,,,,,,,,3.3,14.0,,
"12/10/2017, Chippewa",,,,,,,,,11.7,49.0,,
"12/10/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/10/2017, Cleveland Near Road",0.2,2.0,13.0,12.0,,,,,,,,
"12/10/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/10/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.024,22.0,13.0,12.0,,,0.0,0.0
"12/10/2017, GT Craig NCore",0.3,3.0,13.0,12.0,0.024,22.0,13.0,12.0,,,0.4,0.0
"12/10/2017, Galleria",0.6,7.0,,,,,,,,,,
"12/10/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"12/10/2017, Mentor",0.2,2.0,,,,,,,,,,
"12/10/2017, Painesville",,,,,,,,,5.8,24.0,1.0,1.0
"12/10/2017, St Theodosius",,,,,,,16.0,15.0,,,0.0,0.0
"12/11/2017, Barr School",,,,,,,,,3.0,13.0,,
"12/11/2017, Chippewa",,,,,,,,,10.7,45.0,,
"12/11/2017, Cleveland Fire St13",,,,,,,,,,,1.0,1.0
"12/11/2017, Cleveland Near Road",0.3,3.0,23.0,22.0,,,,,,,,
"12/11/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/11/2017, GT Craig NCore",0.3,3.0,22.0,21.0,0.02,19.0,18.0,17.0,,,1.0,1.0
"12/11/2017, GT Craig NCore",0.3,3.0,22.0,21.0,0.02,19.0,18.0,17.0,,,1.1,1.0
"12/11/2017, Galleria",0.8,9.0,,,,,,,,,,
"12/11/2017, Harvard Yards",,,,,,,,,,,0.0,0.0
"12/11/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/11/2017, Painesville",,,,,,,,,6.0,25.0,1.0,1.0
"12/11/2017, St Theodosius",,,,,,,18.0,17.0,,,4.0,6.0
"12/12/2017, Barr School",,,,,,,,,4.1,17.0,,
"12/12/2017, Barr School",,,,,,,,,1.7,7.0,,
"12/12/2017, Brookpark",,,,,,,,,4.1,17.0,,
"12/12/2017, Chippewa",,,,,,,,,4.7,20.0,,
"12/12/2017, Chippewa",,,,,,,,,7.5,31.0,,
"12/12/2017, Cleveland Fire St13",,,,,,,,,5.1,21.0,0.0,0.0
"12/12/2017, Cleveland Near Road",0.2,2.0,21.0,20.0,,,,,4.5,19.0,,
"12/12/2017, District 6",,,,,,,,,3.8,16.0,,
"12/12/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,6.0,25.0,0.0,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,6.0,25.0,0.3,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,3.5,15.0,0.0,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,3.5,15.0,0.3,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,5.5,23.0,0.0,0.0
"12/12/2017, GT Craig NCore",0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,5.5,23.0,0.3,0.0
"12/12/2017, Galleria",0.8,9.0,,,,,,,,,,
"12/12/2017, Harvard Yards",,,,,,,,,7.1,30.0,1.0,1.0
"12/12/2017, Mentor",0.2,2.0,,,,,,,,,,
"12/12/2017, Painesville",,,,,,,,,4.6,19.0,1.0,1.0
"12/12/2017, Painesville",,,,,,,,,4.6,19.0,1.0,1.0
"12/12/2017, St Theodosius",,,,,,,10.0,9.0,4.2,18.0,2.0,3.0
"12/12/2017, St Theodosius",,,,,,,10.0,9.0,4.6,19.0,2.0,3.0
"12/13/2017, Barr School",,,,,,,,,1.0,4.0,,
"12/13/2017, Chippewa",,,,,,,,,6.9,29.0,,
"12/13/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/13/2017, Cleveland Near Road",0.2,2.0,22.0,21.0,,,,,,,,
"12/13/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/13/2017, GT Craig NCore",0.3,3.0,17.0,16.0,0.024,22.0,13.0,12.0,3.5,15.0,0.0,0.0
"12/13/2017, GT Craig NCore",0.3,3.0,17.0,16.0,0.024,22.0,13.0,12.0,3.5,15.0,0.4,0.0
"12/13/2017, Galleria",0.5,6.0,,,,,,,,,,
"12/13/2017, Harvard Yards",,,,,,,,,,,2.0,3.0
"12/13/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/13/2017, Painesville",,,,,,,,,3.8,16.0,1.0,1.0
"12/13/2017, St Theodosius",,,,,,,22.0,20.0,,,0.0,0.0
"12/14/2017, Barr School",,,,,,,,,3.5,15.0,,
"12/14/2017, Chippewa",,,,,,,,,9.7,40.0,,
"12/14/2017, Cleveland Fire St13",,,,,,,,,,,0.0,0.0
"12/14/2017, Cleveland Near Road",0.3,3.0,34.0,32.0,,,,,,,,
"12/14/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/14/2017, GT Craig NCore",0.3,3.0,27.0,25.0,0.03,28.0,11.0,10.0,4.7,20.0,0.0,0.0
"12/14/2017, GT Craig NCore",0.3,3.0,27.0,25.0,0.03,28.0,11.0,10.0,4.7,20.0,0.3,0.0
"12/14/2017, Galleria",0.4,5.0,,,,,,,,,,
"12/14/2017, Harvard Yards",,,,,,,,,,,1.0,1.0
"12/14/2017, Mentor",0.3,3.0,,,,,,,,,,
"12/14/2017, Painesville",,,,,,,,,6.3,26.0,1.0,1.0
"12/14/2017, St Theodosius",,,,,,,11.0,10.0,,,0.0,0.0
"12/15/2017, Barr School",,,,,,,14.0,13.0,13.1,53.0,,
"12/15/2017, Barr School",,,,,,,14.0,13.0,13.0,53.0,,
"12/15/2017, Barr School",,,,,,,14.0,13.0,3.4,14.0,,
"12/15/2017, Brookpark",,,,,,,15.0,14.0,8.8,37.0,,
"12/15/2017, Chippewa",,,,,,,,,15.1,57.0,,
"12/15/2017, Chippewa",,,,,,,,,16.9,61.0,,
"12/15/2017, Cleveland Fire St13",,,,,,,27.0,25.0,11.9,50.0,0.0,0.0
"12/15/2017, Cleveland Fire St13",,,,,,,29.0,27.0,11.9,50.0,0.0,0.0
"12/15/2017, Cleveland Near Road",0.5,6.0,38.0,36.0,,,,,10.9,45.0,,
"12/15/2017, District 6",,,,,,,,,9.6,40.0,,
"12/15/2017, Eastlake",,,,,,,,,,,0.0,0.0
"12/15/2017, FAIRPORT HIGH SCHOOL",,,,,,,16.0,15.0,,,,
"12/15/2017, FAIRPORT HIGH SCHOOL",,,,,,,19.0,18.0,,,,
